Solar3,Mean,Year,Date-No,Time,Rain,Weather,Temp
,0.0,2012,13,22.0,10.0,0,4
,0.0,2012,13,22.5,10.0,0,4
,0.0,2012,13,23.0,10.0,0,4
,0.0,2012,13,23.5,10.0,0,4
,0.0,2012,13,24.0,10.0,0,4
,0.0,2012,14,0.5,10.0,0,1
,0.0,2012,14,1.0,10.0,0,1
,0.0,2012,14,1.5,10.0,0,1
,0.0,2012,14,2.0,10.0,0,1
,0.0,2012,14,2.5,10.0,0,1
,0.0,2012,14,3.0,10.0,0,1
,0.0,2012,14,3.5,10.0,0,-2
,0.0,2012,14,4.0,10.0,0,-2
,0.0,2012,14,4.5,10.0,0,-2
,0.0,2012,14,5.0,10.0,0,-2
,0.0,2012,14,5.5,10.0,0,-2
,0.0,2012,14,6.0,5.0,0,-2
,0.0,2012,14,6.5,0.0,0,-4
,0.0,2012,14,7.0,0.0,0,-4
,6.0,2012,14,7.5,0.0,0,-4
,92.5,2012,14,8.0,0.0,0,-4
,279.5,2012,14,8.5,0.0,0,-4
,801.5,2012,14,9.0,0.0,0,-4
,1325.5,2012,14,9.5,0.0,0,-1
,627.0,2012,14,10.0,0.0,0,-1
,505.0,2012,14,10.5,0.0,0,-1
,647.5,2012,14,11.0,0.0,0,-1
,955.5,2012,14,11.5,0.0,0,-1
,1679.0,2012,14,12.0,5.0,0,-1
,2580.5,2012,14,12.5,10.0,0,5
,2280.0,2012,14,13.0,10.0,0,5
,2561.0,2012,14,13.5,10.0,0,5
,2453.0,2012,14,14.0,10.0,0,5
,1905.5,2012,14,14.5,10.0,0,5
,1071.5,2012,14,15.0,10.0,0,5
,866.0,2012,14,15.5,10.0,0,9
,421.5,2012,14,16.0,10.0,0,9
,134.5,2012,14,16.5,10.0,0,9
,0.0,2012,14,17.0,10.0,0,9
,0.0,2012,14,17.5,10.0,0,9
,0.0,2012,14,18.0,5.0,0,9
,0.0,2012,14,18.5,0.0,0,5
,0.0,2012,14,19.0,0.0,0,5
,0.0,2012,14,19.5,0.0,0,5
,0.0,2012,14,20.0,0.0,0,5
,0.0,2012,14,20.5,0.0,0,5
,0.0,2012,14,21.0,0.0,0,5
,0.0,2012,14,21.5,0.0,0,2
,0.0,2012,14,22.0,0.0,0,2
,0.0,2012,14,22.5,0.0,0,2
,0.0,2012,14,23.0,0.0,0,2
,0.0,2012,14,23.5,0.0,0,2
,0.0,2012,14,24.0,0.0,0,2
,0.0,2012,15,0.5,0.0,0,1
,0.0,2012,15,1.0,0.0,0,1
,0.0,2012,15,1.5,0.0,0,1
,0.0,2012,15,2.0,0.0,0,1
,0.0,2012,15,2.5,0.0,0,1
,0.0,2012,15,3.0,0.0,0,1
,0.0,2012,15,3.5,0.0,0,-2
,0.0,2012,15,4.0,0.0,0,-2
,0.0,2012,15,4.5,0.0,0,-2
,0.0,2012,15,5.0,0.0,0,-2
,0.0,2012,15,5.5,0.0,0,-2
,0.0,2012,15,6.0,0.0,0,-2
,0.0,2012,15,6.5,0.0,0,-3
,0.0,2012,15,7.0,0.0,0,-3
,14.0,2012,15,7.5,0.0,0,-3
,148.0,2012,15,8.0,0.0,0,-3
,331.0,2012,15,8.5,0.0,0,-3
,525.0,2012,15,9.0,0.0,0,-3
,877.0,2012,15,9.5,0.0,0,0
,928.0,2012,15,10.0,0.0,0,0
,1026.0,2012,15,10.5,0.0,0,0
,1355.0,2012,15,11.0,0.0,0,0
,1135.0,2012,15,11.5,0.0,0,0
,751.0,2012,15,12.0,5.0,0,0
,867.0,2012,15,12.5,10.0,1,6
,1363.0,2012,15,13.0,10.0,1,6
,1037.0,2012,15,13.5,10.0,1,6
,866.0,2012,15,14.0,10.0,1,6
,775.0,2012,15,14.5,10.0,1,6
,531.0,2012,15,15.0,10.0,1,6
,403.0,2012,15,15.5,10.0,0,9
,273.0,2012,15,16.0,10.0,0,9
,100.0,2012,15,16.5,10.0,0,9
,0.0,2012,15,17.0,10.0,0,9
,0.0,2012,15,17.5,10.0,0,9
,0.0,2012,15,18.0,10.0,0,9
,0.0,2012,15,18.5,10.0,1,7
,0.0,2012,15,19.0,10.0,1,7
,0.0,2012,15,19.5,10.0,1,7
,0.0,2012,15,20.0,10.0,1,7
,0.0,2012,15,20.5,10.0,1,7
,0.0,2012,15,21.0,10.0,1,7
,0.0,2012,15,21.5,10.0,0,4
,0.0,2012,15,22.0,10.0,0,4
,0.0,2012,15,22.5,10.0,0,4
,0.0,2012,15,23.0,10.0,0,4
,0.0,2012,15,23.5,10.0,0,4
,0.0,2012,15,24.0,10.0,0,4
,0.0,2012,16,0.5,10.0,1,2
,0.0,2012,16,1.0,10.0,1,2
,0.0,2012,16,1.5,10.0,1,2
,0.0,2012,16,2.0,10.0,1,2
,0.0,2012,16,2.5,10.0,1,2
,0.0,2012,16,3.0,10.0,1,2
,0.0,2012,16,3.5,10.0,1,0
,0.0,2012,16,4.0,10.0,1,0
,0.0,2012,16,4.5,10.0,1,0
,0.0,2012,16,5.0,10.0,1,0
,0.0,2012,16,5.5,10.0,1,0
,0.0,2012,16,6.0,10.0,1,0
,0.0,2012,16,6.5,10.0,1,-1
,0.0,2012,16,7.0,10.0,1,-1
,0.0,2012,16,7.5,10.0,1,-1
,111.5,2012,16,8.0,10.0,1,-1
,315.5,2012,16,8.5,10.0,1,-1
,531.5,2012,16,9.0,10.0,1,-1
,708.5,2012,16,9.5,10.0,0,1
,719.5,2012,16,10.0,10.0,0,1
,695.5,2012,16,10.5,10.0,0,1
,1048.5,2012,16,11.0,10.0,0,1
,712.0,2012,16,11.5,10.0,0,1
,638.5,2012,16,12.0,10.0,0,1
,423.0,2012,16,12.5,10.0,1,6
,412.0,2012,16,13.0,10.0,1,6
,499.0,2012,16,13.5,10.0,1,6
,509.0,2012,16,14.0,10.0,1,6
,310.5,2012,16,14.5,10.0,1,6
,220.0,2012,16,15.0,10.0,1,6
,157.5,2012,16,15.5,10.0,0,9
,52.0,2012,16,16.0,10.0,0,9
,0.0,2012,16,16.5,10.0,0,9
,0.0,2012,16,17.0,10.0,0,9
,0.0,2012,16,17.5,10.0,0,9
,0.0,2012,16,18.0,5.0,0,9
,0.0,2012,16,18.5,0.0,0,6
,0.0,2012,16,19.0,0.0,0,6
,0.0,2012,16,19.5,0.0,0,6
,0.0,2012,16,20.0,0.0,0,6
,0.0,2012,16,20.5,0.0,0,6
,0.0,2012,16,21.0,0.0,0,6
,0.0,2012,16,21.5,0.0,0,3
,0.0,2012,16,22.0,0.0,0,3
,0.0,2012,16,22.5,0.0,0,3
,0.0,2012,16,23.0,0.0,0,3
,0.0,2012,16,23.5,0.0,0,3
,0.0,2012,16,24.0,0.0,0,3
,0.0,2012,17,0.5,30.0,1,1
,0.0,2012,17,1.0,30.0,1,1
,0.0,2012,17,1.5,30.0,1,1
,0.0,2012,17,2.0,30.0,1,1
,0.0,2012,17,2.5,30.0,1,1
,0.0,2012,17,3.0,30.0,1,1
,0.0,2012,17,3.5,30.0,1,-1
,0.0,2012,17,4.0,30.0,1,-1
,0.0,2012,17,4.5,30.0,1,-1
,0.0,2012,17,5.0,30.0,1,-1
,0.0,2012,17,5.5,30.0,1,-1
,0.0,2012,17,6.0,20.0,1,-1
,0.0,2012,17,6.5,10.0,0,-2
,0.0,2012,17,7.0,10.0,0,-2
,0.0,2012,17,7.5,10.0,0,-2
,57.5,2012,17,8.0,10.0,0,-2
,185.5,2012,17,8.5,10.0,0,-2
,405.0,2012,17,9.0,10.0,0,-2
,566.0,2012,17,9.5,10.0,0,1
,686.5,2012,17,10.0,10.0,0,1
,1578.5,2012,17,10.5,10.0,0,1
,1159.0,2012,17,11.0,10.0,0,1
,2293.5,2012,17,11.5,10.0,0,1
,2933.5,2012,17,12.0,10.0,0,1
,2881.5,2012,17,12.5,10.0,0,5
,2751.0,2012,17,13.0,10.0,0,5
,2594.0,2012,17,13.5,10.0,0,5
,2329.0,2012,17,14.0,10.0,0,5
,1990.5,2012,17,14.5,10.0,0,5
,1605.0,2012,17,15.0,10.0,0,5
,1078.5,2012,17,15.5,10.0,0,9
,452.5,2012,17,16.0,10.0,0,9
,85.5,2012,17,16.5,10.0,0,9
,0.0,2012,17,17.0,10.0,0,9
,0.0,2012,17,17.5,10.0,0,9
,0.0,2012,17,18.0,10.0,0,9
,0.0,2012,17,18.5,10.0,1,5
,0.0,2012,17,19.0,10.0,1,5
,0.0,2012,17,19.5,10.0,1,5
,0.0,2012,17,20.0,10.0,1,5
,0.0,2012,17,20.5,10.0,1,5
,0.0,2012,17,21.0,10.0,1,5
,0.0,2012,17,21.5,10.0,1,3
,0.0,2012,17,22.0,10.0,1,3
,0.0,2012,17,22.5,10.0,1,3
,0.0,2012,17,23.0,10.0,1,3
,0.0,2012,17,23.5,10.0,1,3
,0.0,2012,17,24.0,10.0,1,3
,0.0,2012,18,0.5,0.0,0,1
,0.0,2012,18,1.0,0.0,0,1
,0.0,2012,18,1.5,0.0,0,1
,0.0,2012,18,2.0,0.0,0,1
,0.0,2012,18,2.5,0.0,0,1
,0.0,2012,18,3.0,0.0,0,1
,0.0,2012,18,3.5,0.0,0,-1
,0.0,2012,18,4.0,0.0,0,-1
,0.0,2012,18,4.5,0.0,0,-1
,0.0,2012,18,5.0,0.0,0,-1
,0.0,2012,18,5.5,0.0,0,-1
,0.0,2012,18,6.0,0.0,0,-1
,0.0,2012,18,6.5,0.0,0,-1
,0.0,2012,18,7.0,0.0,0,-1
,45.0,2012,18,7.5,0.0,0,-1
,260.5,2012,18,8.0,0.0,0,-1
,817.5,2012,18,8.5,0.0,0,-1
,1320.5,2012,18,9.0,0.0,0,-1
,1815.0,2012,18,9.5,0.0,0,1
,1972.0,2012,18,10.0,0.0,0,1
,2023.5,2012,18,10.5,0.0,0,1
,1915.0,2012,18,11.0,0.0,0,1
,2236.5,2012,18,11.5,0.0,0,1
,2372.5,2012,18,12.0,5.0,0,1
,2586.0,2012,18,12.5,10.0,0,4
,2626.5,2012,18,13.0,10.0,0,4
,2123.0,2012,18,13.5,10.0,0,4
,2117.5,2012,18,14.0,10.0,0,4
,1925.0,2012,18,14.5,10.0,0,4
,1206.0,2012,18,15.0,10.0,0,4
,707.0,2012,18,15.5,10.0,1,7
,245.5,2012,18,16.0,10.0,1,7
,100.0,2012,18,16.5,10.0,1,7
,0.0,2012,18,17.0,10.0,1,7
,0.0,2012,18,17.5,10.0,1,7
,0.0,2012,18,18.0,10.0,1,7
,0.0,2012,18,18.5,10.0,1,5
,0.0,2012,18,19.0,10.0,1,5
,0.0,2012,18,19.5,10.0,1,5
,0.0,2012,18,20.0,10.0,1,5
,0.0,2012,18,20.5,10.0,1,5
,0.0,2012,18,21.0,10.0,1,5
,0.0,2012,18,21.5,10.0,0,4
,0.0,2012,18,22.0,10.0,0,4
,0.0,2012,18,22.5,10.0,0,4
,0.0,2012,18,23.0,10.0,0,4
,0.0,2012,18,23.5,10.0,0,4
,0.0,2012,18,24.0,10.0,0,4
,0.0,2012,19,0.5,10.0,0,3
,0.0,2012,19,1.0,10.0,0,3
,0.0,2012,19,1.5,10.0,0,3
,0.0,2012,19,2.0,10.0,0,3
,0.0,2012,19,2.5,10.0,0,3
,0.0,2012,19,3.0,10.0,0,3
,0.0,2012,19,3.5,10.0,1,2
,0.0,2012,19,4.0,10.0,1,2
,0.0,2012,19,4.5,10.0,1,2
,0.0,2012,19,5.0,10.0,1,2
,0.0,2012,19,5.5,10.0,1,2
,0.0,2012,19,6.0,10.0,1,2
,0.0,2012,19,6.5,10.0,1,0
,0.0,2012,19,7.0,10.0,1,0
,43.5,2012,19,7.5,10.0,1,0
,236.5,2012,19,8.0,10.0,1,0
,381.0,2012,19,8.5,10.0,1,0
,624.5,2012,19,9.0,10.0,1,0
,1147.0,2012,19,9.5,10.0,1,3
,924.0,2012,19,10.0,10.0,1,3
,555.0,2012,19,10.5,10.0,1,3
,775.0,2012,19,11.0,10.0,1,3
,660.0,2012,19,11.5,10.0,1,3
,885.0,2012,19,12.0,10.0,1,3
,1170.0,2012,19,12.5,10.0,0,7
,638.0,2012,19,13.0,10.0,0,7
,560.0,2012,19,13.5,10.0,0,7
,495.0,2012,19,14.0,10.0,0,7
,260.0,2012,19,14.5,10.0,0,7
,220.0,2012,19,15.0,10.0,0,7
,185.0,2012,19,15.5,10.0,0,9
,95.0,2012,19,16.0,10.0,0,9
,40.0,2012,19,16.5,10.0,0,9
,0.0,2012,19,17.0,10.0,0,9
,0.0,2012,19,17.5,10.0,0,9
,0.0,2012,19,18.0,15.0,0,9
,0.0,2012,19,18.5,20.0,1,7
,0.0,2012,19,19.0,20.0,1,7
,0.0,2012,19,19.5,20.0,1,7
,0.0,2012,19,20.0,20.0,1,7
,0.0,2012,19,20.5,20.0,1,7
,0.0,2012,19,21.0,20.0,1,7
,0.0,2012,19,21.5,20.0,1,5
,0.0,2012,19,22.0,20.0,1,5
,0.0,2012,19,22.5,20.0,1,5
,0.0,2012,19,23.0,20.0,1,5
,0.0,2012,19,23.5,20.0,1,5
,0.0,2012,19,24.0,20.0,1,5
,0.0,2012,20,0.5,70.0,3,3
,0.0,2012,20,1.0,70.0,3,3
,0.0,2012,20,1.5,70.0,3,3
,0.0,2012,20,2.0,70.0,3,3
,0.0,2012,20,2.5,70.0,3,3
,0.0,2012,20,3.0,70.0,3,3
,0.0,2012,20,3.5,70.0,3,1
,0.0,2012,20,4.0,70.0,3,1
,0.0,2012,20,4.5,70.0,3,1
,0.0,2012,20,5.0,70.0,3,1
,0.0,2012,20,5.5,70.0,3,1
,0.0,2012,20,6.0,75.0,3,1
,0.0,2012,20,6.5,80.0,3,0
,0.0,2012,20,7.0,80.0,3,0
,0.0,2012,20,7.5,80.0,3,0
,16.0,2012,20,8.0,80.0,3,0
,31.0,2012,20,8.5,80.0,3,0
,96.0,2012,20,9.0,80.0,3,0
,122.0,2012,20,9.5,80.0,3,2
,229.0,2012,20,10.0,80.0,3,2
,273.0,2012,20,10.5,80.0,3,2
,336.0,2012,20,11.0,80.0,3,2
,358.0,2012,20,11.5,80.0,3,2
,268.0,2012,20,12.0,70.0,3,2
,348.0,2012,20,12.5,60.0,3,3
,438.0,2012,20,13.0,60.0,3,3
,498.0,2012,20,13.5,60.0,3,3
,514.0,2012,20,14.0,60.0,3,3
,470.0,2012,20,14.5,60.0,3,3
,323.0,2012,20,15.0,60.0,3,3
,278.0,2012,20,15.5,60.0,3,3
,215.0,2012,20,16.0,60.0,3,3
,29.0,2012,20,16.5,60.0,3,3
,0.0,2012,20,17.0,60.0,3,3
,0.0,2012,20,17.5,60.0,3,3
,0.0,2012,20,18.0,45.0,3,3
,0.0,2012,20,18.5,30.0,1,3
,0.0,2012,20,19.0,30.0,1,3
,0.0,2012,20,19.5,30.0,1,3
,0.0,2012,20,20.0,30.0,1,3
,0.0,2012,20,20.5,30.0,1,3
,0.0,2012,20,21.0,30.0,1,3
,0.0,2012,20,21.5,30.0,1,3
,0.0,2012,20,22.0,30.0,1,3
,0.0,2012,20,22.5,30.0,1,3
,0.0,2012,20,23.0,30.0,1,3
,0.0,2012,20,23.5,30.0,1,3
,0.0,2012,20,24.0,30.0,1,3
,0.0,2012,21,0.5,30.0,1,2
,0.0,2012,21,1.0,30.0,1,2
,0.0,2012,21,1.5,30.0,1,2
,0.0,2012,21,2.0,30.0,1,2
,0.0,2012,21,2.5,30.0,1,2
,0.0,2012,21,3.0,30.0,1,2
,0.0,2012,21,3.5,30.0,1,1
,0.0,2012,21,4.0,30.0,1,1
,0.0,2012,21,4.5,30.0,1,1
,0.0,2012,21,5.0,30.0,1,1
,0.0,2012,21,5.5,30.0,1,1
,0.0,2012,21,6.0,25.0,1,1
,0.0,2012,21,6.5,20.0,1,0
,0.0,2012,21,7.0,20.0,1,0
,0.0,2012,21,7.5,20.0,1,0
,5.0,2012,21,8.0,20.0,1,0
,75.0,2012,21,8.5,20.0,1,0
,151.0,2012,21,9.0,20.0,1,0
,299.0,2012,21,9.5,20.0,1,1
,363.0,2012,21,10.0,20.0,1,1
,337.5,2012,21,10.5,20.0,1,1
,437.5,2012,21,11.0,20.0,1,1
,343.0,2012,21,11.5,20.0,1,1
,292.5,2012,21,12.0,30.0,1,1
,308.5,2012,21,12.5,40.0,1,3
,316.0,2012,21,13.0,40.0,1,3
,261.0,2012,21,13.5,40.0,1,3
,213.0,2012,21,14.0,40.0,1,3
,146.5,2012,21,14.5,40.0,1,3
,136.0,2012,21,15.0,40.0,1,3
,155.0,2012,21,15.5,40.0,1,5
,36.5,2012,21,16.0,40.0,1,5
,0.0,2012,21,16.5,40.0,1,5
,0.0,2012,21,17.0,40.0,1,5
,0.0,2012,21,17.5,40.0,1,5
,0.0,2012,21,18.0,50.0,1,5
,0.0,2012,21,18.5,60.0,3,4
,0.0,2012,21,19.0,60.0,3,4
,0.0,2012,21,19.5,60.0,3,4
,0.0,2012,21,20.0,60.0,3,4
,0.0,2012,21,20.5,60.0,3,4
,0.0,2012,21,21.0,60.0,3,4
,0.0,2012,21,21.5,60.0,3,4
,0.0,2012,21,22.0,60.0,3,4
,0.0,2012,21,22.5,60.0,3,4
,0.0,2012,21,23.0,60.0,3,4
,0.0,2012,21,23.5,60.0,3,4
,0.0,2012,21,24.0,60.0,3,4
,0.0,2012,22,0.5,50.0,2,4
,0.0,2012,22,1.0,50.0,2,4
,0.0,2012,22,1.5,50.0,2,4
,0.0,2012,22,2.0,50.0,2,4
,0.0,2012,22,2.5,50.0,2,4
,0.0,2012,22,3.0,50.0,2,4
,0.0,2012,22,3.5,50.0,1,4
,0.0,2012,22,4.0,50.0,1,4
,0.0,2012,22,4.5,50.0,1,4
,0.0,2012,22,5.0,50.0,1,4
,0.0,2012,22,5.5,50.0,1,4
,0.0,2012,22,6.0,50.0,1,4
,0.0,2012,22,6.5,50.0,1,3
,0.0,2012,22,7.0,50.0,1,3
,0.0,2012,22,7.5,50.0,1,3
,0.0,2012,22,8.0,50.0,1,3
,33.5,2012,22,8.5,50.0,1,3
,189.0,2012,22,9.0,50.0,1,3
,254.0,2012,22,9.5,50.0,2,3
,425.5,2012,22,10.0,50.0,2,3
,427.0,2012,22,10.5,50.0,2,3
,522.0,2012,22,11.0,50.0,2,3
,484.0,2012,22,11.5,50.0,2,3
,497.0,2012,22,12.0,50.0,2,3
,501.0,2012,22,12.5,50.0,2,6
,727.5,2012,22,13.0,50.0,2,6
,550.5,2012,22,13.5,50.0,2,6
,691.5,2012,22,14.0,50.0,2,6
,667.5,2012,22,14.5,50.0,2,6
,1048.0,2012,22,15.0,50.0,2,6
,1122.5,2012,22,15.5,50.0,1,7
,377.5,2012,22,16.0,50.0,1,7
,114.5,2012,22,16.5,50.0,1,7
,23.5,2012,22,17.0,50.0,1,7
,0.0,2012,22,17.5,50.0,1,7
,0.0,2012,22,18.0,35.0,1,7
,0.0,2012,22,18.5,20.0,1,6
,0.0,2012,22,19.0,20.0,1,6
,0.0,2012,22,19.5,20.0,1,6
,0.0,2012,22,20.0,20.0,1,6
,0.0,2012,22,20.5,20.0,1,6
,0.0,2012,22,21.0,20.0,1,6
,0.0,2012,22,21.5,20.0,0,5
,0.0,2012,22,22.0,20.0,0,5
,0.0,2012,22,22.5,20.0,0,5
,0.0,2012,22,23.0,20.0,0,5
,0.0,2012,22,23.5,20.0,0,5
,0.0,2012,22,24.0,20.0,0,5
,0.0,2012,23,0.5,10.0,1,3
,0.0,2012,23,1.0,10.0,1,3
,0.0,2012,23,1.5,10.0,1,3
,0.0,2012,23,2.0,10.0,1,3
,0.0,2012,23,2.5,10.0,1,3
,0.0,2012,23,3.0,10.0,1,3
,0.0,2012,23,3.5,10.0,1,2
,0.0,2012,23,4.0,10.0,1,2
,0.0,2012,23,4.5,10.0,1,2
,0.0,2012,23,5.0,10.0,1,2
,0.0,2012,23,5.5,10.0,1,2
,0.0,2012,23,6.0,10.0,1,2
,0.0,2012,23,6.5,10.0,0,1
,0.0,2012,23,7.0,10.0,0,1
,0.0,2012,23,7.5,10.0,0,1
,128.0,2012,23,8.0,10.0,0,1
,179.5,2012,23,8.5,10.0,0,1
,340.0,2012,23,9.0,10.0,0,1
,408.0,2012,23,9.5,10.0,0,4
,373.5,2012,23,10.0,10.0,0,4
,928.5,2012,23,10.5,10.0,0,4
,1201.5,2012,23,11.0,10.0,0,4
,374.5,2012,23,11.5,10.0,0,4
,425.5,2012,23,12.0,30.0,0,4
,800.0,2012,23,12.5,50.0,1,7
,1338.5,2012,23,13.0,50.0,1,7
,1513.0,2012,23,13.5,50.0,1,7
,1146.0,2012,23,14.0,50.0,1,7
,1137.0,2012,23,14.5,50.0,1,7
,562.5,2012,23,15.0,50.0,1,7
,133.0,2012,23,15.5,50.0,3,6
,13.0,2012,23,16.0,50.0,3,6
,0.0,2012,23,16.5,50.0,3,6
,0.0,2012,23,17.0,50.0,3,6
,0.0,2012,23,17.5,50.0,3,6
,0.0,2012,23,18.0,50.0,3,6
,0.0,2012,23,18.5,50.0,3,4
,0.0,2012,23,19.0,50.0,3,4
,0.0,2012,23,19.5,50.0,3,4
,0.0,2012,23,20.0,50.0,3,4
,0.0,2012,23,20.5,50.0,3,4
,0.0,2012,23,21.0,50.0,3,4
,0.0,2012,23,21.5,50.0,3,3
,0.0,2012,23,22.0,50.0,3,3
,0.0,2012,23,22.5,50.0,3,3
,0.0,2012,23,23.0,50.0,3,3
,0.0,2012,23,23.5,50.0,3,3
,0.0,2012,23,24.0,50.0,3,3
,0.0,2012,24,0.5,20.0,1,1
,0.0,2012,24,1.0,20.0,1,1
,0.0,2012,24,1.5,20.0,1,1
,0.0,2012,24,2.0,20.0,1,1
,0.0,2012,24,2.5,20.0,1,1
,0.0,2012,24,3.0,20.0,1,1
,0.0,2012,24,3.5,20.0,0,-2
,0.0,2012,24,4.0,20.0,0,-2
,0.0,2012,24,4.5,20.0,0,-2
,0.0,2012,24,5.0,20.0,0,-2
,0.0,2012,24,5.5,20.0,0,-2
,0.0,2012,24,6.0,15.0,0,-2
,0.0,2012,24,6.5,10.0,0,-3
,0.0,2012,24,7.0,10.0,0,-3
,64.0,2012,24,7.5,10.0,0,-3
,469.0,2012,24,8.0,10.0,0,-3
,1189.5,2012,24,8.5,10.0,0,-3
,1753.5,2012,24,9.0,10.0,0,-3
,1758.5,2012,24,9.5,10.0,0,0
,2506.0,2012,24,10.0,10.0,0,0
,1631.0,2012,24,10.5,10.0,0,0
,2882.5,2012,24,11.0,10.0,0,0
,2854.0,2012,24,11.5,10.0,0,0
,2130.0,2012,24,12.0,15.0,0,0
,2502.0,2012,24,12.5,20.0,0,3
,2830.0,2012,24,13.0,20.0,0,3
,596.0,2012,24,13.5,20.0,0,3
,1027.0,2012,24,14.0,20.0,0,3
,706.0,2012,24,14.5,20.0,0,3
,669.0,2012,24,15.0,20.0,0,3
,1140.0,2012,24,15.5,20.0,1,2
,810.0,2012,24,16.0,20.0,1,2
,192.5,2012,24,16.5,20.0,1,2
,2.5,2012,24,17.0,20.0,1,2
,0.0,2012,24,17.5,20.0,1,2
,0.0,2012,24,18.0,15.0,1,2
,0.0,2012,24,18.5,10.0,1,1
,0.0,2012,24,19.0,10.0,1,1
,0.0,2012,24,19.5,10.0,1,1
,0.0,2012,24,20.0,10.0,1,1
,0.0,2012,24,20.5,10.0,1,1
,0.0,2012,24,21.0,10.0,1,1
,0.0,2012,24,21.5,10.0,0,1
,0.0,2012,24,22.0,10.0,0,1
,0.0,2012,24,22.5,10.0,0,1
,0.0,2012,24,23.0,10.0,0,1
,0.0,2012,24,23.5,10.0,0,1
,0.0,2012,24,24.0,10.0,0,1
,0.0,2012,25,0.5,10.0,0,-1
,0.0,2012,25,1.0,10.0,0,-1
,0.0,2012,25,1.5,10.0,0,-1
,0.0,2012,25,2.0,10.0,0,-1
,0.0,2012,25,2.5,10.0,0,-1
,0.0,2012,25,3.0,10.0,0,-1
,0.0,2012,25,3.5,10.0,0,-2
,0.0,2012,25,4.0,10.0,0,-2
,0.0,2012,25,4.5,10.0,0,-2
,0.0,2012,25,5.0,10.0,0,-2
,0.0,2012,25,5.5,10.0,0,-2
,0.0,2012,25,6.0,5.0,0,-2
,0.0,2012,25,6.5,0.0,0,-5
,0.0,2012,25,7.0,0.0,0,-5
,58.0,2012,25,7.5,0.0,0,-5
,257.5,2012,25,8.0,0.0,0,-5
,318.0,2012,25,8.5,0.0,0,-5
,1018.5,2012,25,9.0,0.0,0,-5
,1288.5,2012,25,9.5,0.0,0,1
,2098.5,2012,25,10.0,0.0,0,1
,2395.5,2012,25,10.5,0.0,0,1
,2321.0,2012,25,11.0,0.0,0,1
,2467.0,2012,25,11.5,0.0,0,1
,2645.0,2012,25,12.0,5.0,0,1
,2603.5,2012,25,12.5,10.0,1,5
,2331.0,2012,25,13.0,10.0,1,5
,2711.5,2012,25,13.5,10.0,1,5
,2625.0,2012,25,14.0,10.0,1,5
,2338.5,2012,25,14.5,10.0,1,5
,1930.5,2012,25,15.0,10.0,1,5
,1470.0,2012,25,15.5,10.0,1,4
,678.5,2012,25,16.0,10.0,1,4
,97.5,2012,25,16.5,10.0,1,4
,5.0,2012,25,17.0,10.0,1,4
,0.0,2012,25,17.5,10.0,1,4
,0.0,2012,25,18.0,10.0,1,4
,0.0,2012,25,18.5,10.0,0,2
,0.0,2012,25,19.0,10.0,0,2
,0.0,2012,25,19.5,10.0,0,2
,0.0,2012,25,20.0,10.0,0,2
,0.0,2012,25,20.5,10.0,0,2
,0.0,2012,25,21.0,10.0,0,2
,0.0,2012,25,21.5,10.0,0,0
,0.0,2012,25,22.0,10.0,0,0
,0.0,2012,25,22.5,10.0,0,0
,0.0,2012,25,23.0,10.0,0,0
,0.0,2012,25,23.5,10.0,0,0
,0.0,2012,25,24.0,10.0,0,0
,0.0,2012,26,0.5,10.0,1,-2
,0.0,2012,26,1.0,10.0,1,-2
,0.0,2012,26,1.5,10.0,1,-2
,0.0,2012,26,2.0,10.0,1,-2
,0.0,2012,26,2.5,10.0,1,-2
,0.0,2012,26,3.0,10.0,1,-2
,0.0,2012,26,3.5,10.0,0,-3
,0.0,2012,26,4.0,10.0,0,-3
,0.0,2012,26,4.5,10.0,0,-3
,0.0,2012,26,5.0,10.0,0,-3
,0.0,2012,26,5.5,10.0,0,-3
,0.0,2012,26,6.0,5.0,0,-3
,0.0,2012,26,6.5,0.0,0,-5
,0.0,2012,26,7.0,0.0,0,-5
,78.5,2012,26,7.5,0.0,0,-5
,466.5,2012,26,8.0,0.0,0,-5
,1180.5,2012,26,8.5,0.0,0,-5
,1749.5,2012,26,9.0,0.0,0,-5
,2217.0,2012,26,9.5,0.0,0,-1
,2633.0,2012,26,10.0,0.0,0,-1
,2963.0,2012,26,10.5,0.0,0,-1
,3182.0,2012,26,11.0,0.0,0,-1
,3358.5,2012,26,11.5,0.0,0,-1
,3424.5,2012,26,12.0,0.0,0,-1
,3395.0,2012,26,12.5,0.0,0,4
,3298.5,2012,26,13.0,0.0,0,4
,3113.5,2012,26,13.5,0.0,0,4
,2822.0,2012,26,14.0,0.0,0,4
,2284.5,2012,26,14.5,0.0,0,4
,1422.5,2012,26,15.0,0.0,0,4
,811.0,2012,26,15.5,0.0,0,5
,280.0,2012,26,16.0,0.0,0,5
,103.5,2012,26,16.5,0.0,0,5
,15.0,2012,26,17.0,0.0,0,5
,0.0,2012,26,17.5,0.0,0,5
,0.0,2012,26,18.0,0.0,0,5
,0.0,2012,26,18.5,0.0,0,2
,0.0,2012,26,19.0,0.0,0,2
,0.0,2012,26,19.5,0.0,0,2
,0.0,2012,26,20.0,0.0,0,2
,0.0,2012,26,20.5,0.0,0,2
,0.0,2012,26,21.0,0.0,0,2
,0.0,2012,26,21.5,0.0,0,-1
,0.0,2012,26,22.0,0.0,0,-1
